"price_eur","car_model","mileage_km","year_first_registration","seller_name","car_link","scrapedate"
"€ 25,740.-","Volkswagen ID.4 Pure Performance 52kWh LED PDC DAB Navi CarPlay Am","14,000 km","08/2022","Maschek Automobile GmbH Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-52kwh-led-pdc-dab-navi-carplay-am-electric-grey-4a806a61-92b2-454e-a773-b354259e4eb1","2024-12-10"
"€ 40,870.-","Volkswagen ID.4 GTX 4-MOTION 20""+INFO+KOMFORT+ASSISTENZ+WÄ","12,436 km","06/2023","Schüchl GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4-motion-20-info-komfort-assistenz-wae-electric-black-3c3a9632-97fa-4b56-96dc-2173432d5b54","2024-12-10"
"€ 27,999.-","Volkswagen ID.4 Pro Performance150 kW Life 77kWh*Wärmepumpe","45,000 km","11/2021","Frenki Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance150-kw-life-77kwh-waermepumpe-electric-grey-f26bcfb6-0b9a-4731-bc50-8537a8e64b4b","2024-12-10"
"€ 36,830.-","Volkswagen ID.4 Pro Performance ACC ParkAss. 360 DynLi LM","13,100 km","09/2023","Auto Köhler GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-acc-parkass-360-dynli-lm-electric-blue-ea318594-c3f9-46d4-bcb7-4efdee76f1a7","2024-12-10"
"€ 25,290.-","Volkswagen ID.4 Pure Performance 52kWh AHK+NAVI+AMBIENTE-BEL.","26,295 km","09/2021","Autohaus Ihle GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-52kwh-ahk-navi-ambiente-bel-electric-grey-257578cd-ea4c-4da9-bb3b-05b80a3b8195","2024-12-10"
"€ 36,990.-","Volkswagen ID.4 GTX Allrad 220kW ACC Pano Navi Cam LED Keyl","27,500 km","05/2022","Hahn Automobile GmbH + Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-allrad-220kw-acc-pano-navi-cam-led-keyl-electric-grey-0d0fdf41-b2fb-43e2-ab14-dc51c6bfff22","2024-12-10"
"€ 35,999.-","Volkswagen ID.4 Pro Performance IQ.LIGHT*AHK*NAVI*WÄRMEPUMP","24,900 km","06/2023","Autohaus Best GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-iq-light-ahk-navi-waermepump-electric-black-f3b6c526-72a9-4f19-959f-f995051e5bbb","2024-12-10"
"€ 28,970.-","Volkswagen ID.4 1st Pro Navi+/ACC/Kamera/Wärmepumpe/AHK/20","49,978 km","12/2020","Auto Deko GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-1st-pro-navi-acc-kamera-waermepumpe-ahk-20-electric-grey-c45519ad-047f-4b5c-a2eb-340846ddfce7","2024-12-10"
"€ 24,420.-","Volkswagen ID.4 Pure LED NAVI-PRO APP ACC","29,487 km","11/2022","Autohaus Huttenstrasse GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-led-navi-pro-app-acc-electric-grey-34fae1c3-e11d-4b74-ae1f-56059ff2c55a","2024-12-10"
"€ 35,870.-","Volkswagen ID.4 Pro 77kWh/Assistenzpaket/RFK/Wärmepumpe","12,920 km","11/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-assistenzpaket-rfk-waermepumpe-electric-white-50c1cc1c-efb0-481a-b075-9979eca7312b","2024-12-10"
"€ 33,990.-","Volkswagen ID.4 Pro Performance 150 kW NAvi 1. Hand Alu","26,000 km","08/2022","KS Automobile","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-navi-1-hand-alu-electric-blue-fc78899b-0640-4e8c-82f5-66e4cf0136e5","2024-12-10"
"€ 39,890.-","Volkswagen ID.4 Move Navi Pro Kamera ACC WP Keyless 19LM","25,678 km","04/2024","Volkswagen Automobile Hannover GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-move-navi-pro-kamera-acc-wp-keyless-19lm-electric-red-2e8b7a5d-6911-4cd7-8b63-e27faa446894","2024-12-10"
"€ 24,990.-","Volkswagen ID.4 Pure LED/ACC/Navi","16,974 km","10/2022","Autohaus Wolfsburg-Hotz und Heitmann GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-led-acc-navi-electric-grey-5f3590bf-081a-4bf1-9384-272473eeb81b","2024-12-10"
"€ 23,750.-","Volkswagen ID.4 PURE LM18 NAVI-PRO SITZH LED ACC CLIMATRONI","66,505 km","08/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-lm18-navi-pro-sitzh-led-acc-climatroni-electric-white-caf5f528-238c-4402-a963-74e31e9e9b57","2024-12-10"
"€ 45,990.-","Volkswagen ID.4 GTX 4 motion 77kwh Pano Rückfahrkamera Klima Navi","300 km","07/2023","Bongen Auto & Service GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4-motion-77kwh-pano-rueckfahrkamera-klima-navi-electric-black-b4826998-afa9-4dc8-8da3-a7e960cc7a69","2024-12-10"
"€ 27,879.-","Volkswagen ID.4 Pure Performance LED GRA PDC SHZ NAVI","16,500 km","04/2022","Autohaus Elitzsch GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-led-gra-pdc-shz-navi-electric-grey-8f0edb1a-7a3a-4a3c-9cfe-9b9e51ba4bd4","2024-12-10"
"€ 23,800.-","Volkswagen ID.4 Pure NAVI LED GRA","26,035 km","09/2022","Scherer GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-navi-led-gra-electric-grey-ddb344a7-d1ca-4dbb-8667-d85c568b87ef","2024-12-10"
"€ 28,850.-","Volkswagen ID.4 Pro Performance 150 kW *77kWh*","51,070 km","12/2021","A + H Automobile e.K.","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-77kwh-electric-blue-bf7d4a15-1131-4ba2-b1a4-b74b3f6ab68b","2024-12-10"
"€ 34,950.-","Volkswagen ID.4 Max ACC DCC HuD PANO e-SITZE IQ.LIGHT 360°","23,817 km","09/2021","Autodreieck GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-max-acc-dcc-hud-pano-e-sitze-iq-light-360-electric-white-bf107a2a-4528-4a84-b4d3-29e85048ad8a","2024-12-10"
"€ 23,997.-","Volkswagen ID.4 Pure Performance Navi LED App-Connect FrontAssist","28,509 km","05/2021","Autohaus Potthoff GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-navi-led-app-connect-frontassist-electric-grey-2c15f7e0-90f8-432b-8ff6-ec67275a60f0","2024-12-10"
"€ 26,350.-","Volkswagen ID.4 PURE LM19 AHK SITZH NAVI-PRO ACC 125kW","34,697 km","09/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-lm19-ahk-sitzh-navi-pro-acc-125kw-electric-grey-afd8a30e-2e90-4431-b5be-962a15f06524","2024-12-10"
"€ 23,850.-","Volkswagen ID.4 PURE LM18 WÄRMEPUMPE NAVI-PRO SITZH ACC","26,595 km","08/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-lm18-waermepumpe-navi-pro-sitzh-acc-electric-grey-d30a5a31-2af8-40b4-afc2-4f5fab867490","2024-12-10"
"€ 31,460.-","Volkswagen ID.4 BEV Pro Automatik","24,909 km","08/2022","DB Autohaus Cloppenburg","https://www.autoscout24.com/offers/volkswagen-id-4-bev-pro-automatik-electric-black-03cd59e1-a71a-402b-9e28-ff203af2e0d1","2024-12-10"
"€ 29,860.-","Volkswagen ID.4 Tech","62,988 km","10/2021","DB Autohaus Cloppenburg","https://www.autoscout24.com/offers/volkswagen-id-4-tech-electric-blue-598c0fe2-7be0-4209-86ef-d0120956c9fa","2024-12-10"
"€ 36,430.-","Volkswagen ID.4 Pro Performance *WÄRME*AHK*IQ-L*ACC*NAV*21""","18,900 km","11/2023","Auto Singer GmbH + Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-waerme-ahk-iq-l-acc-nav-21-electric-white-44460a2e-7afc-4a23-a4d2-27ad5bdcc42f","2024-12-10"
"€ 41,170.-","Volkswagen ID.4 ProPerf SPORT+ LM21 PANO HuD AHK WÄRMEP.","7,760 km","11/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-properf-sport-lm21-pano-hud-ahk-waermep-electric-white-e0bc6f0e-cab4-42a4-abcc-e9c3618e521b","2024-12-10"
"€ 29,980.-","Volkswagen ID.4 Pro Performance Navi IQ.Light DAB+ RearView","77,347 km","05/2023","Volkswagen Automobile Frankfurt GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-navi-iq-light-dab-rearview-electric-grey-135a90e7-0cea-4122-b860-5729399bd011","2024-12-10"
"€ 34,980.-","Volkswagen ID.4 Pro Perf. 150 kW Tech AHK Fahrschule Klima Navi","26,504 km","09/2021","Autohaus Tieck GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-perf-150-kw-tech-ahk-fahrschule-klima-navi-electric-white-c9f2a5da-ed50-4436-af5c-6b919e412e12","2024-12-10"
"€ 48,000.-","Volkswagen ID.4 ID.4+Pro","15,000 km","06/2024",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-id-4-pro-electric-black-f3e14eec-08d9-4281-b733-9b2f4d67bd12","2024-12-10"
"€ 34,950.-","Volkswagen ID.4 Pro Perf. 19 AHK MATRIX WÄRMEPUMPE","25,191 km","08/2023","Auto Bierschneider GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-perf-19-ahk-matrix-waermepumpe-electric-black-0d74e8a6-a15a-44b7-8ce4-e6d4a35f684b","2024-12-10"
"€ 37,430.-","Volkswagen ID.4 Pro Performance 150/77 *Wärmepumpe* *AHK*LE","22,141 km","06/2023","Autohaus Stegelmann GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-77-waermepumpe-ahk-le-electric-black-ed4a2d40-dad7-4eaf-958c-1c9cc0692374","2024-12-10"
"€ 32,999.-","Volkswagen ID.4 PRO MAX 150 kW AID/HUD/PANO/MATRIX/AHK","39,992 km","08/2021","Selected Cars Tornesch","https://www.autoscout24.com/offers/volkswagen-id-4-pro-max-150-kw-aid-hud-pano-matrix-ahk-electric-white-888bf363-ca95-4dc5-ad4f-cdd7ef7bfefd","2024-12-10"
"€ 42,840.-","Volkswagen ID.4 GTX Panorama Navi AHK Wärmepumpe PDC ACC","9,900 km","08/2023","Maschek Automobile GmbH Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-panorama-navi-ahk-waermepumpe-pdc-acc-electric-black-e32f2366-72a8-4c3b-9262-e883659f4be3","2024-12-10"
"€ 37,950.-","Volkswagen ID.4 Pro AHK PANO KAMERA WÄRMEPUMPE IQ.LIGHT ACC","12,820 km","10/2023","Autohaus Bierschneider GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-ahk-pano-kamera-waermepumpe-iq-light-acc-electric-silver-1e2d2472-f296-44dc-a338-25e6a86a2d46","2024-12-10"
"€ 26,490.-","Volkswagen ID.4 Pro Performance 150 kW*NAVI*AHK*LED*VIRTUAL","62,232 km","08/2021","Autohaus Senkan GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-navi-ahk-led-virtual-electric-white-b01ebf43-6204-440e-aef3-6e0c0f88b83a","2024-12-10"
"€ 42,480.-","Volkswagen ID.4 Elektro GTX Matrix/P-Dach/NAV/Wärmepumpe/SH","10,431 km","05/2023","Fischer Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-elektro-gtx-matrix-p-dach-nav-waermepumpe-sh-electric-black-ca1e908a-1d53-4525-a8d0-4dc4c9a9b792","2024-12-10"
"€ 42,680.-","Volkswagen ID.4 GTX 77kWh/AHK/Matrix/Pano/Navi/360°/Wärmepu","3,880 km","10/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-77kwh-ahk-matrix-pano-navi-360-waermepu-electric-white-a77a4ffa-f5d6-4b93-a2de-7a046896a933","2024-12-10"
"€ 33,650.-","Volkswagen ID.4 GTX LM20 PANO WÄRMEPUMPE SPORTPAKET+","63,002 km","10/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-lm20-pano-waermepumpe-sportpaket-electric-grey-d209e96f-d09c-4480-9d79-f8da2cabc374","2024-12-10"
"€ 36,980.-","Volkswagen ID.4 Pure 52kWh/AHK/HuD/Navi/Sitzhzg/HK/02.29Gar","10,240 km","02/2024","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-52kwh-ahk-hud-navi-sitzhzg-hk-02-29gar-electric-black-d9095224-7e4a-4265-8759-3ee1f32bfc03","2024-12-10"
"€ 27,990.-","Volkswagen ID.4 Pro Performance Tech Matrix Navi ACC WP SHZ","78,000 km","06/2021","R.S. Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-tech-matrix-navi-acc-wp-shz-electric-yellow-145826bd-96a5-4366-a30d-983e80edefa0","2024-12-10"
"€ 23,970.-","Volkswagen ID.4 Pure Navi*LED*PDC*Klima","37,472 km","10/2022","Volkswagen Zentrum Aachen","https://www.autoscout24.com/offers/volkswagen-id-4-pure-navi-led-pdc-klima-electric-grey-2796fbe5-cd6c-445a-914b-eb7cfa0502a3","2024-12-10"
"€ 44,990.-","Volkswagen ID.4 Pro Navi Pano AHK HUD DCC ACC SHZ","13,259 km","03/2024","Volkswagen Automobile Hannover GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-navi-pano-ahk-hud-dcc-acc-shz-electric-grey-d4e6d595-0772-43f4-95ff-62bc24abac0d","2024-12-10"
"€ 38,895.-","Volkswagen ID.4 150 kW Pro Performance, RFK","1,250 km","08/2023","Auto Galerie HERFORD GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-150-kw-pro-performance-rfk-electric-white-53c10fb1-4a1d-4f0e-952e-9346f26fc2b2","2024-12-10"
"€ 35,880.-","Volkswagen ID.4 GTX 4M Matrix ACC Pano Navi","28,200 km","08/2021","Autohaus Faust GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4m-matrix-acc-pano-navi-electric-silver-09c728c0-bc02-444d-a052-f79aa57ec111","2024-12-10"
"€ 34,880.-","Volkswagen ID.4 Pro Performance 150 kW","8,483 km","04/2023","Volkswagen Zentrum Osnabrück GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-electric-black-2b6ea171-6349-46df-b8cf-caa1f8938b73","2024-12-10"
"€ 34,500.-","Volkswagen ID.4 Pro","14,752 km","02/2022",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-pro-electric-white-9a9d10bd-0af2-447f-a9b5-75eb3fac013c","2024-12-10"
"€ 35,970.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","18,310 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-white-ed81121c-74d8-40f8-b9d2-0b3982ea3e8d","2024-12-10"
"€ 28,880.-","Volkswagen ID.4 Pro Performance NAVI LED PDC SPURH KLIMAA","18,910 km","10/2021","Autohaus Adelbert Moll GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-navi-led-pdc-spurh-klimaa-electric-blue-46335d38-fa4e-49e5-b4af-63b0cf9c8d91","2024-12-10"
"€ 33,970.-","Volkswagen ID.4 FIRST EDITION MATRIX WÄRMEPUMPE PANO AHK","39,686 km","05/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-first-edition-matrix-waermepumpe-pano-ahk-electric-white-9c27aced-dfbe-4d8f-a03d-1614e95b78e9","2024-12-10"
"€ 32,480.-","Volkswagen ID.4 Pro Performance Family AHK/Navi/CCS","70,080 km","03/2022","Volkswagen Zentrum Koblenz GW","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-family-ahk-navi-ccs-electric-grey-173da7f9-fa8f-4ff8-bc4e-0267dac76a12","2024-12-10"
"€ 25,997.-","Volkswagen ID.4 Pure City ACC PDC LED Navi App-Connect Wärmepumpe","8,789 km","07/2021","Autohaus Potthoff GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-city-acc-pdc-led-navi-app-connect-waermepumpe-electric-white-2762b121-19be-412a-8def-574778b9991a","2024-12-10"
"€ 36,499.-","Volkswagen ID.4 Pro Performance AHK*WÄRMEPUMPE*21ZOLL*KAMER","14,800 km","11/2023","Autohaus Best GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-waermepumpe-21zoll-kamer-electric-white-a9568ef7-990b-46af-9e23-f2ffcb14be72","2024-12-10"
"€ 34,990.-","Volkswagen ID.4 GTX 4Motion *ACC*KAMERA*SHZG*LED*","27,127 km","04/2022","Autohaus Thomas GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4motion-acc-kamera-shzg-led-electric-silver-e2ebb446-73cc-46d8-8f72-14b07abb857a","2024-12-10"
"€ 35,980.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","10,180 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-grey-d9e6f5b7-2936-4518-8bbf-16b5e0d52987","2024-12-10"
"€ 37,250.-","Volkswagen ID.4 ID.4 Pro Perfo, Matrix, WäPu, AHK, Pano, 20"" AS","27,000 km","02/2023",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-id-4-pro-perfo-matrix-waepu-ahk-pano-20-as-electric-white-94c7d892-0c29-4203-9f9f-027db3c1438a","2024-12-10"
"€ 37,880.-","Volkswagen ID.4 Pro 4Motion 77kWh/ACC/Wärmepumpe/03.28Garan","9,410 km","03/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-4motion-77kwh-acc-waermepumpe-03-28garan-electric-red-a9364f1c-d414-407a-a5fe-8aa035ceb955","2024-12-10"
"€ 36,000.-","Volkswagen ID.4 Pro Performance 150 kW","30,100 km","09/2022",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-electric-blue-a2b0b8d9-2456-4fc7-bf0c-7155b7e5f234","2024-12-10"
"€ 34,870.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","22,360 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-red-dbb7ad0d-3016-4f13-a9ae-bb36ff376db1","2024-12-10"
"€ 32,980.-","Volkswagen ID.4 Pro Performance AHK/RFK/Navi/LED","70,060 km","10/2022","Volkswagen Zentrum Koblenz GW","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-rfk-navi-led-electric-blue-c2162a69-3aa1-40c8-bb27-8a7ecbaf029c","2024-12-10"
"€ 34,450.-","Volkswagen ID.4 Pro Perf. IQ.LIGHT 20 PANO NAVI AREA-VIEW ACC","26,790 km","07/2022","Auto Bierschneider GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-perf-iq-light-20-pano-navi-area-view-acc-electric-grey-14543b81-443b-4217-80f6-cd93f4ecf003","2024-12-10"
"€ 37,450.-","Volkswagen ID.4 Pro Performance NavPro HuD Assistenz+ AreaView","29,900 km","03/2023","Knubel GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-navpro-hud-assistenz-areaview-electric-black-ab82fd29-7b1c-42e0-a418-08a161c5cc41","2024-12-10"
"€ 30,950.-","Volkswagen ID.4 Pro First Edition LED 20 NAVI KAMERA AHK 5-J-GARAN","23,745 km","03/2021","Auto Bierschneider GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-first-edition-led-20-navi-kamera-ahk-5-j-garan-electric-grey-5bbd6252-d912-402a-9d31-b9e9419093f7","2024-12-10"
"€ 23,977.-","Volkswagen ID.4 Pure Performance Navi LED PDC GRA FrontAssist","37,631 km","10/2021","Autohaus Potthoff GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-navi-led-pdc-gra-frontassist-electric-grey-bf8f7b51-9bf7-4b52-aa2b-ba9fbbd824de","2024-12-10"
"€ 39,580.-","Volkswagen ID.4 ProPerf SPORT+ LM21 PANO AHK WÄRMEPUMPE","25,270 km","09/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-properf-sport-lm21-pano-ahk-waermepumpe-electric-white-79607c5f-a115-4d8f-9178-3400036ca1ae","2024-12-10"
"€ 28,480.-","Volkswagen ID.4 Elektro Pro Performance AHK/NAV/LED/RFK/ACC","41,514 km","07/2021","Fischer Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-elektro-pro-performance-ahk-nav-led-rfk-acc-electric-white-a9db0aec-e10d-4d4a-9246-af40c9a3341a","2024-12-10"
"€ 37,930.-","Volkswagen ID.4 GTX 4M 20Z/ACC/IQ-LIGHT/SIDE/360/WÄRMEPUMPE","21,171 km","07/2023","Reinhardt Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4m-20z-acc-iq-light-side-360-waermepumpe-electric-silver-0417ad51-3686-4d6f-a30b-0119e2505575","2024-12-10"
"€ 26,870.-","Volkswagen ID.4 PURE LM19 AHK KAMERA NAVI-PRO SITZH","33,321 km","08/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-lm19-ahk-kamera-navi-pro-sitzh-electric-yellow-5e40ada1-7fd9-4c84-8ecb-440d01b661eb","2024-12-10"
"€ 35,870.-","Volkswagen ID.4 Pro Performance *WÄRME*IQ-L*AHK*ACC*NAVI*","20,500 km","10/2023","Auto Singer GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-waerme-iq-l-ahk-acc-navi-electric-blue-2b0e0ebb-33a1-44e5-b49e-e729888e485c","2024-12-10"
"€ 29,970.-","Volkswagen ID.4 Pure","9,900 km","12/2022","Volkswagen Zentrum Regensburg","https://www.autoscout24.com/offers/volkswagen-id-4-pure-electric-white-ea14f43c-d8ad-4b75-8d0a-9422b8fe789e","2024-12-10"
"€ 26,480.-","Volkswagen ID.4 Pure Performance 125 kW,Navi Pro,LED,Sitzhe","13,000 km","08/2022","Autohaus Leitzmann GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-125-kw-navi-pro-led-sitzhe-electric-white-77c93561-b14f-4322-a77a-ea7234e9e111","2024-12-10"
"€ 44,980.-","Volkswagen ID.4 GTX 77kWh/AHK/Navi/Assistenzpak/Wärmepumpe","90 km","06/2024","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-77kwh-ahk-navi-assistenzpak-waermepumpe-electric-black-9c9e02ec-e738-4c1e-ad1c-43a6da24d47f","2024-12-10"
"€ 35,480.-","Volkswagen ID.4 Elektro Pro Performance","21,159 km","11/2023","Fischer Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-elektro-pro-performance-electric-white-12468f1e-9a2d-4cdc-bce5-1d1c2b763474","2024-12-10"
"€ 39,440.-","Volkswagen ID.4 Pro 4Motion 77kWh/AHK/Matrix/Assist/Wärmepu","18,190 km","10/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-4motion-77kwh-ahk-matrix-assist-waermepu-electric-red-2c7552a9-9bee-476d-9fcd-b9c028b757d9","2024-12-10"
"€ 46,980.-","Volkswagen ID.4 Pro 4MO 77kWh/AHK/Matrix/Pano/WäPu/02.29Gar","24,080 km","02/2024","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-4mo-77kwh-ahk-matrix-pano-waepu-02-29gar-electric-white-909bfcdd-6317-41ab-a7ef-0c628f8c4c40","2024-12-10"
"€ 26,890.-","Volkswagen ID.4 Performance Pure LED Navi App-Connect","19,559 km","11/2022","Autohaus Jacob Fleischhauer GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-performance-pure-led-navi-app-connect-electric-grey-b09d65b8-4859-4005-9c63-5fc1dedd11d4","2024-12-10"
"€ 28,880.-","Volkswagen ID.4 PURE 170PS 5J-G MATRIX.CCS.WÄRMEPUMPE.NAVI.SHZG","23,400 km","09/2022","Autohaus Ostermaier GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-170ps-5j-g-matrix-ccs-waermepumpe-navi-shzg-electric-black-3d7b75f5-fa9b-4fa0-8325-215d378734b6","2024-12-10"
"€ 29,790.-","Volkswagen ID.4 PRO PERFORMANCE WÄRMEPUMPE MATRIX AHK","56,996 km","06/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-waermepumpe-matrix-ahk-electric-grey-57558583-aa83-49bb-9f45-b329d8467b70","2024-12-10"
"€ 37,250.-","Volkswagen ID.4 Pro Performance 77 kWh WÄPU NAVPRO KAM IQ-L","9,200 km","12/2023","Held & Ströhle GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-77-kwh-waepu-navpro-kam-iq-l-electric-grey-e3fbf0d8-a357-423b-bf97-e1d102390cba","2024-12-10"
"€ 36,470.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","18,990 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-black-06b6add9-b28c-43fa-91af-bb80ccc5e77f","2024-12-10"
"€ 38,690.-","Volkswagen ID.4 ProPerf SPORT LM21 PANO HuD AHK WÄRMEP.","33,696 km","09/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-properf-sport-lm21-pano-hud-ahk-waermep-electric-black-153423a2-48b0-4f8c-a771-83a328361a85","2024-12-10"
"€ 54,880.-","Volkswagen ID.4 GTX IQ.Light Navi AHK Keyless 21"" ACC ParkAss+","19,900 km","03/2024","Knubel GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-iq-light-navi-ahk-keyless-21-acc-parkass-electric-silver-313b4605-d455-4a3b-9bba-7fa8ab8ae198","2024-12-10"
"€ 34,960.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","21,720 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-red-e7b07108-4ab4-492f-b1bc-4aa5f0c44b88","2024-12-10"
"€ 24,590.-","Volkswagen ID.4 Pure Performance *Navi*PDC*LED*Klima*","37,191 km","06/2021","Sieber Automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-navi-pdc-led-klima-electric-white-fa23d457-0bd6-4908-8167-f720a5cdaee5","2024-12-10"
"€ 34,870.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","26,330 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-white-c585818a-86ef-49b3-8898-21ccd1dafdc9","2024-12-10"
